taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2484868	Laniarius aethiopicus (Gmelin, 1789)	2484868	Laniarius aethiopicus (Gmelin, 1789)	303	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Laniarius	2484859	Laniarius aethiopicus	2484868	LC
2492362	Plocepasser mahali A.Smith, 1836	2492362	Plocepasser mahali A.Smith, 1836	658	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Plocepasser	2492358	Plocepasser mahali	2492362	LC
2493694	Cryptospiza salvadorii Reichenow, 1892	2493694	Cryptospiza salvadorii Reichenow, 1892	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Cryptospiza	2493690	Cryptospiza salvadorii	2493694	LC
6100911	Oreolais pulcher (Sharpe, 1891)	6100911	Oreolais pulcher (Sharpe, 1891)	60	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Oreolais	5788673	Oreolais pulcher	6100911	LC
7342250	Cecropis senegalensis (Linnaeus, 1766)	7342250	Cecropis senegalensis (Linnaeus, 1766)	52	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Cecropis	6085729	Cecropis senegalensis	7342250	LC
2489071	Lamprotornis chalybaeus Hemprich & Ehrenberg, 1828	2489071	Lamprotornis chalybaeus Hemprich & Ehrenberg, 1828	334	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Lamprotornis	2489069	Lamprotornis chalybaeus	2489071	LC
5229983	Nectarinia erythrocerca Hartlaub, 1857	6087898	Cinnyris erythrocercus (Hartlaub, 1857)	60	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris erythrocercus	6087898	LC
2484867	Laniarius ruficeps (Shelley, 1885)	2484867	Laniarius ruficeps (Shelley, 1885)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Laniarius	2484859	Laniarius ruficeps	2484867	LC
2495347	Zenaida macroura (Linnaeus, 1758)	2495347	Zenaida macroura (Linnaeus, 1758)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zenaida	2495346	Zenaida macroura	2495347	LC
2496904	Caprimulgus nigriscapularis Reichenow, 1893	2496904	Caprimulgus nigriscapularis Reichenow, 1893	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Caprimulgus	2496826	Caprimulgus nigriscapularis	2496904	LC
9222380	Spizocorys fremantlii (Lort Phillips, 1897)	2490665	Pseudalaemon fremantlii (Lort Phillips, 1897)	17	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Pseudalaemon	2490664	Pseudalaemon fremantlii	2490665	LC
2481946	Leptoptilos crumeniferus (Lesson, 1831)	2481946	Leptoptilos crumeniferus (Lesson, 1831)	56	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Ciconiiformes	839	Ciconiidae	9289	Leptoptilos	2481944	Leptoptilos crumeniferus	2481946	LC
5232013	Centropus grillii Hartlaub, 1861	5232013	Centropus grillii Hartlaub, 1861	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Centropus	2496524	Centropus grillii	5232013	LC
7342033	Melaenornis fischeri (Reichenow, 1884)	2492414	Dioptrornis fischeri Reichenow, 1884	399	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Dioptrornis	2492413	Dioptrornis fischeri	2492414	LC
2475419	Merops persicus Pallas, 1773	2475419	Merops persicus Pallas, 1773	35	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Meropidae	9320	Merops	2475391	Merops persicus	2475419	LC
2478424	Dendropicos goertae (P.L.S.Müller, 1776)	2478424	Dendropicos goertae (P.L.S.Müller, 1776)	137	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendropicos	2478384	Dendropicos goertae	2478424	LC
2480609	Accipiter rufiventris A.Smith, 1830	2480609	Accipiter rufiventris A.Smith, 1830	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter rufiventris	2480609	LC
2489052	Buphagus erythrorhynchus (Stanley, 1814)	2489052	Buphagus erythrorhynchus (Stanley, 1814)	166	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Buphagidae	6100965	Buphagus	2489051	Buphagus erythrorhynchus	2489052	LC
2492355	Histurgops ruficauda Reichenow, 1887	2492355	Histurgops ruficauda Reichenow, 1887	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Histurgops	2492354	Histurgops ruficauda	2492355	LC
2492573	Muscicapa lendu (Chapin, 1932)	2492573	Muscicapa lendu (Chapin, 1932)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Muscicapa	2483240	Muscicapa lendu	2492573	VU
2492655	Melaenornis G.R.Gray, 1840	2492655	Melaenornis G.R.Gray, 1840	168	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Melaenornis	2492655			NE
5232465	Plectropterus gambensis (Linnaeus, 1766)	5232465	Plectropterus gambensis (Linnaeus, 1766)	29	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Plectropterus	2498289	Plectropterus gambensis	5232465	LC
9245979	Agricola pallidus (J.W.Müller, 1851)	2492639	Bradornis pallidus (J.W.von Müller, 1851)	93	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Bradornis	2492638	Bradornis pallidus	2492639	LC
2486744	Campephaga petiti Oustalet, 1884	2486744	Campephaga petiti Oustalet, 1884	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Campephaga	2486740	Campephaga petiti	2486744	LC
2489075	Lamprotornis superbus Rüppell, 1845	2489075	Lamprotornis superbus Rüppell, 1845	954	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Lamprotornis	2489069	Lamprotornis superbus	2489075	LC
2490286	Anthus melindae Shelley, 1900	2490286	Anthus melindae Shelley, 1900	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus melindae	2490286	LC
2492526	Saxicola torquatus (Linnaeus, 1766)	2492526	Saxicola torquatus (Linnaeus, 1766)	194	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Saxicola	2492516	Saxicola torquatus	2492526	LC
2492592	Cossypha heuglini Hartlaub, 1866	2492592	Cossypha heuglini Hartlaub, 1866	291	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Cossypha	2492580	Cossypha heuglini	2492592	LC
2493543	Sylvietta isabellina Elliot, 1897	2493543	Sylvietta isabellina Elliot, 1897	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Macrosphenidae	6100868	Sylvietta	2493534	Sylvietta isabellina	2493543	LC
5227811	Francolinus jacksoni Ogilvie-Grant, 1891	2473782	Pternistis jacksoni (Ogilvie-Grant, 1891)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Pternistis	8128058	Pternistis jacksoni	2473782	LC
5230801	Hirundo smithii Leach & K.D.Koenig, 1818	5230801	Hirundo smithii Leach & K.D.Koenig, 1818	191	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo smithii	5230801	LC
5231873	Columba arquatrix Temminck, 1808	5231873	Columba arquatrix Temminck, 1808	40	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columba	2495404	Columba arquatrix	5231873	LC
6095338	Corythornis cristatus (Pallas, 1764)	6095338	Corythornis cristatus (Pallas, 1764)	157	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Alcedinidae	2984	Corythornis	4352306	Corythornis cristatus	6095338	LC
7340552	Turdoides rubiginosa (Rüppell, 1845)	7340552	Turdoides rubiginosa (Rüppell, 1845)	71	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Turdoides	2493296	Turdoides rubiginosa	7340552	LC
2474852	Eupodotis melanogaster (Ruppell, 1835)	2474850	Lissotis melanogaster (Ruppell, 1835)	20	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Otidiformes	8708973	Otididae	9610	Lissotis	2474847	Lissotis melanogaster	2474850	LC
2479948	Poicephalus rufiventris (Ruppell, 1845)	2479948	Poicephalus rufiventris (Ruppell, 1845)	46	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Poicephalus	2479946	Poicephalus rufiventris	2479948	LC
2487390	Anthoscopus parvulus (Heuglin, 1864)	2487390	Anthoscopus parvulus (Heuglin, 1864)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Remizidae	9344	Anthoscopus	2487386	Anthoscopus parvulus	2487390	LC
6100974	Crithagra reichardi (Reichenow, 1882)	6100974	Crithagra reichardi (Reichenow, 1882)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra reichardi	6100974	LC
2488967	Oriolus monacha (Gmelin, 1789)	2488967	Oriolus monacha (Gmelin, 1789)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Oriolidae	5708	Oriolus	2488947	Oriolus monacha	2488967	LC
5228976	Indicator indicator (Sparrman, 1777)	5228976	Indicator indicator (Sparrman, 1777)	66	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Indicatoridae	9699	Indicator	5429212	Indicator indicator	5228976	LC
5788496	Torgos tracheliotos (J.R.Forster, 1796)	5788496	Torgos tracheliotos (J.R.Forster, 1796)	71	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Torgos	2480361	Torgos tracheliotos	5788496	EN
9389539	Mirafra africana A.Smith, 1836	9389539	Mirafra africana A.Smith, 1836	222	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Mirafra	2490574	Mirafra africana	9389539	LC
2497701	Otus scops (Linnaeus, 1758)	2497701	Otus scops (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Otus	2497654	Otus scops	2497701	LC
7340335	Euodice cantans (Gmelin, 1789)	7340335	Euodice cantans (Gmelin, 1789)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Euodice	7340334	Euodice cantans	7340335	LC
2480657	Buteogallus urubitinga (Gmelin, 1788)	2480657	Buteogallus urubitinga (Gmelin, 1788)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteogallus	2480650	Buteogallus urubitinga	2480657	LC
2480845	Ixobrychus sturmii (Wagler, 1827)	2480845	Ixobrychus sturmii (Wagler, 1827)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ixobrychus	2480843	Ixobrychus sturmii	2480845	LC
2496491	Cercococcyx montanus Chapin, 1928	2496491	Cercococcyx montanus Chapin, 1928	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Cercococcyx	2496489	Cercococcyx montanus	2496491	LC
9363452	Turdus olivaceus Linnaeus, 1766	9363452	Turdus olivaceus Linnaeus, 1766	724	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus olivaceus	9363452	LC
2484851	Telophorus dohertyi (Rothschild, 1901)	2484851	Telophorus dohertyi (Rothschild, 1901)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Telophorus	2484845	Telophorus dohertyi	2484851	LC
2492829	Cisticola restrictus Traylor, 1967	2492829	Cisticola restrictus Traylor, 1967	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola restrictus	2492829	DD
2493683	Lagonosticta rhodopareia (Heuglin, 1868)	2493683	Lagonosticta rhodopareia (Heuglin, 1868)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Lagonosticta	2493677	Lagonosticta rhodopareia	2493683	LC
5231331	Acrocephalus rufescens (Sharpe & Bouvier, 1877)	5231331	Acrocephalus rufescens (Sharpe & Bouvier, 1877)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus rufescens	5231331	LC
5231602	Serinus striolatus (Rüppell, 1840)	6101002	Crithagra striolata (Rüppell, 1840)	217	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra striolata	6101002	LC
5231960	Centropus superciliosus Hemprich & Ehrenberg, 1829	5231960	Centropus superciliosus Hemprich & Ehrenberg, 1829	405	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Centropus	2496524	Centropus superciliosus	5231960	LC
6100986	Crithagra citrinelloides (Rüppell, 1840)	6100986	Crithagra citrinelloides (Rüppell, 1840)	222	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra citrinelloides	6100986	LC
2477349	Tachymarptis aequatorialis (J.W.Von Muller, 1851)	2477349	Tachymarptis aequatorialis (J.W.Von Muller, 1851)	55	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Tachymarptis	8540301	Tachymarptis aequatorialis	2477349	LC
2480824	Butorides striata (Linnaeus, 1758)	2480824	Butorides striata (Linnaeus, 1758)	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Butorides	2480817	Butorides striata	2480824	LC
2474141	Coturnix delegorguei Delegorgue, 1847	2474141	Coturnix delegorguei Delegorgue, 1847	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Coturnix	8725725	Coturnix delegorguei	2474141	LC
2480659	Polyboroides typus A.Smith, 1829	2480659	Polyboroides typus A.Smith, 1829	197	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Polyboroides	2480658	Polyboroides typus	2480659	LC
2490593	Mirafra hypermetra (Reichenow, 1879)	2490593	Mirafra hypermetra (Reichenow, 1879)	35	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Mirafra	2490574	Mirafra hypermetra	2490593	LC
2494083	Sporopipes squamifrons (A.Smith, 1836)	2494083	Sporopipes squamifrons (A.Smith, 1836)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Sporopipes	2494082	Sporopipes squamifrons	2494083	LC
2494088	Euplectes orix (Linnaeus, 1758)	2494088	Euplectes orix (Linnaeus, 1758)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Euplectes	2494085	Euplectes orix	2494088	LC
2495667	Streptopelia capicola (Sundevall, 1857)	2495667	Streptopelia capicola (Sundevall, 1857)	1075	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Streptopelia	2495657	Streptopelia capicola	2495667	LC
5230780	Hirundo atrocaerulea Sundevall, 1850	5230780	Hirundo atrocaerulea Sundevall, 1850	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo atrocaerulea	5230780	VU
2478878	Tricholaema hirsuta (Swainson, 1821)	2478878	Tricholaema hirsuta (Swainson, 1821)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Lybiidae	4849497	Tricholaema	2478867	Tricholaema hirsuta	2478878	LC
2480440	Kaupifalco monogrammicus (Temminck, 1824)	2480440	Kaupifalco monogrammicus (Temminck, 1824)	112	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Kaupifalco	2480439	Kaupifalco monogrammicus	2480440	LC
2482521	Corvus capensis Lichtenstein, 1823	2482521	Corvus capensis Lichtenstein, 1823	138	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus capensis	2482521	LC
5845379	Lamprotornis fischeri (Reichenow, 1884)	5845379	Lamprotornis fischeri (Reichenow, 1884)	55	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Lamprotornis	2489069	Lamprotornis fischeri	5845379	LC
2475399	Merops nubicoides Des Murs & Pucheran, 1846	2475399	Merops nubicoides Des Murs & Pucheran, 1846	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Meropidae	9320	Merops	2475391	Merops nubicoides	2475399	LC
2480757	Glareola pratincola (Linnaeus, 1766)	2480757	Glareola pratincola (Linnaeus, 1766)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Glareolidae	5245	Glareola	2480753	Glareola pratincola	2480757	LC
2494033	Ploceus ocularis A.Smith, 1828	2494033	Ploceus ocularis A.Smith, 1828	245	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Ploceus	2494008	Ploceus ocularis	2494033	LC
7340368	Eurillas gracilis (Cabanis, 1880)	7340368	Eurillas gracilis (Cabanis, 1880)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Eurillas	7340347	Eurillas gracilis	7340368	LC
2480731	Melierax poliopterus Cabanis, 1868	2480731	Melierax poliopterus Cabanis, 1868	119	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Melierax	2480729	Melierax poliopterus	2480731	LC
5230017	Nectarinia johnstoni Shelley, 1885	5230017	Nectarinia johnstoni Shelley, 1885	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Nectarinia	2484727	Nectarinia johnstoni	5230017	LC
2478616	Prodotiscus zambesiae Shelley, 1894	2478616	Prodotiscus zambesiae Shelley, 1894	50	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Indicatoridae	9699	Prodotiscus	2478612	Prodotiscus zambesiae	2478616	LC
2482029	Rostratula benghalensis (Linnaeus, 1758)	2482029	Rostratula benghalensis (Linnaeus, 1758)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Rostratulidae	9612	Rostratula	2482028	Rostratula benghalensis	2482029	LC
2475429	Merops variegatus Vieillot, 1817	2475429	Merops variegatus Vieillot, 1817	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Meropidae	9320	Merops	2475391	Merops variegatus	2475429	LC
2484850	Telophorus nigrifrons (Reichenow, 1896)	5845130	Chlorophoneus nigrifrons (Reichenow, 1896)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Chlorophoneus	4846000	Chlorophoneus nigrifrons	5845130	LC
7340636	Cinnyris venustus (Shaw, 1799)	7340636	Cinnyris venustus (Shaw, 1799)	744	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris venustus	7340636	LC
7340688	Cinnyris nectarinioides Richmond, 1897	7340688	Cinnyris nectarinioides Richmond, 1897	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris nectarinioides	7340688	LC
2493963	Dicrurus adsimilis (Bechstein, 1794)	2493963	Dicrurus adsimilis (Bechstein, 1794)	801	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Dicruridae	9310	Dicrurus	2493960	Dicrurus adsimilis	2493963	LC
5845836	Iduna similis (Richmond, 1897)	5845836	Iduna similis (Richmond, 1897)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Iduna	3241698	Iduna similis	5845836	LC
7340364	Eurillas ansorgei (Hartert, 1907)	7340364	Eurillas ansorgei (Hartert, 1907)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Eurillas	7340347	Eurillas ansorgei	7340364	LC
2481181	Larus cachinnans Pallas, 1811	2481181	Larus cachinnans Pallas, 1811	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus cachinnans	2481181	LC
5844448	Hieraaetus wahlbergi (Sundevall, 1850)	5844448	Hieraaetus wahlbergi (Sundevall, 1850)	58	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Hieraaetus	2480683	Hieraaetus wahlbergi	5844448	LC
2478907	Pogoniulus chrysoconus (Temminck, 1832)	2478907	Pogoniulus chrysoconus (Temminck, 1832)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Lybiidae	4849497	Pogoniulus	2478906	Pogoniulus chrysoconus	2478907	LC
2481681	Limosa lapponica (Linnaeus, 1758)	2481681	Limosa lapponica (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Limosa	2481679	Limosa lapponica	2481681	NT
5230847	Macronyx ameliae Tarragon, 1845	5230847	Macronyx ameliae Tarragon, 1845	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Macronyx	2490318	Macronyx ameliae	5230847	LC
5788861	Erythropygia hartlaubi Reichenow, 1891	5788861	Erythropygia hartlaubi Reichenow, 1891	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Erythropygia	4845640	Erythropygia hartlaubi	5788861	LC
2480426	Polemaetus bellicosus (Daudin, 1800)	2480426	Polemaetus bellicosus (Daudin, 1800)	108	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Polemaetus	2480425	Polemaetus bellicosus	2480426	EN
2486743	Campephaga quiscalina Finsch, 1869	2486743	Campephaga quiscalina Finsch, 1869	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Campephaga	2486740	Campephaga quiscalina	2486743	LC
2494067	Ploceus pelzelni (Shelley, 1887)	2494067	Ploceus pelzelni (Shelley, 1887)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Ploceus	2494008	Ploceus pelzelni	2494067	LC
5230029	Nectarinia chloropygia Jardine, 1842	7340768	Cinnyris chloropygius (Jardine, 1842)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris chloropygius	7340768	LC
7780850	Spermestes cucullata Swainson, 1837	2493624	Lonchura cucullata (Swainson, 1837)	122	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Lonchura	2493593	Lonchura cucullata	2493624	LC
2488997	Cosmopsarus regius Reichenow, 1879	5845381	Lamprotornis regius (Reichenow, 1879)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Lamprotornis	2489069	Lamprotornis regius	5845381	LC
2494093	Euplectes diadematus Fischer & Reichenow, 1878	2494093	Euplectes diadematus Fischer & Reichenow, 1878	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Euplectes	2494085	Euplectes diadematus	2494093	LC
7341959	Melaniparus thruppi (Shelley, 1885)	2487927	Parus thruppi Shelley, 1885	16	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Parus	2487923	Parus thruppi	2487927	LC
2482321	Urocolius macrourus (Linnaeus, 1766)	2482321	Urocolius macrourus (Linnaeus, 1766)	225	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coliiformes	721	Coliidae	9305	Urocolius	2482314	Urocolius macrourus	2482321	LC
2496986	Caprimulgus poliocephalus Rüppell, 1840	2496986	Caprimulgus poliocephalus Rüppell, 1840	74	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Caprimulgus	2496826	Caprimulgus poliocephalus	2496986	LC
7340656	Cinnyris superbus (Shaw, 1812)	7340656	Cinnyris superbus (Shaw, 1812)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris superbus	7340656	LC
7340671	Urorhipis rufifrons (Rüppell, 1840)	7340671	Urorhipis rufifrons (Rüppell, 1840)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Urorhipis	7340670	Urorhipis rufifrons	7340671	NE
10944059	Prinia rufifrons Rüppell, 1840	7340671	Urorhipis rufifrons (Rüppell, 1840)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Urorhipis	7340670	Urorhipis rufifrons	7340671	LC
